Heat_ID,Furnace_ID,Grade_Code,C_Current,C_Min,C_Max,C_Absorption_Rate,C_Cost_Per_Kg,C_Target_Min,C_Target_Max,C_Target_Config,C_Element_Config,C_Final_Cost,Si_Current,Si_Min,Si_Max,Si_Absorption_Rate,Si_Cost_Per_Kg,Si_Target_Min,Si_Target_Max,Si_Target_Config,Si_Element_Config,Si_Final_Cost,Mn_Current,Mn_Min,Mn_Max,Mn_Absorption_Rate,Mn_Cost_Per_Kg,Mn_Target_Min,Mn_Target_Max,Mn_Target_Config,Mn_Element_Config,Mn_Final_Cost,P_Current,P_Min,P_Max,P_Absorption_Rate,P_Cost_Per_Kg,P_Target_Min,P_Target_Max,P_Target_Config,P_Element_Config,P_Final_Cost,S_Current,S_Min,S_Max,S_Absorption_Rate,S_Cost_Per_Kg,S_Target_Min,S_Target_Max,S_Target_Config,S_Element_Config,S_Final_Cost,Cu_Current,Cu_Min,Cu_Max,Cu_Absorption_Rate,Cu_Cost_Per_Kg,Cu_Target_Min,Cu_Target_Max,Cu_Target_Config,Cu_Element_Config,Cu_Final_Cost,Mg_Current,Mg_Min,Mg_Max,Mg_Absorption_Rate,Mg_Cost_Per_Kg,Mg_Target_Min,Mg_Target_Max,Mg_Target_Config,Mg_Element_Config,Mg_Final_Cost
H343,F03,ASTMA395,3.529,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.3667,355.0,2.817,2.8,3.2,85,120,2.8,3.2,3.0,6.4588,775.06,0.356,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.24,2096.0,0.033,0.0,0.04,60,300,0.0,0.04,0.02,0.65,195.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.253,0.1,0.25,80,700,0.1,0.25,0.175,2.925,2047.5,0.044,0.025,0.055,95,2800,0.025,0.055,0.04,0.1263,353.64
H344,F04,ASTMA395,3.467,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,4.4333,665.0,2.848,2.8,3.2,85,120,2.8,3.2,3.0,5.3647,643.76,0.102,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.92,1968.0,0.021,0.0,0.04,60,300,0.0,0.04,0.02,0.05,15.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.189,0.1,0.25,80,700,0.1,0.25,0.175,0.525,367.5,0.028,0.025,0.055,95,2800,0.025,0.055,0.04,0.3789,1060.92
H345,F05,ASTMA395,3.437,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.4333,815.0,3.172,2.8,3.2,85,120,2.8,3.2,3.0,6.0706,728.47,0.351,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.04,2016.0,0.033,0.0,0.04,60,300,0.0,0.04,0.02,0.65,195.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.119,0.1,0.25,80,700,0.1,0.25,0.175,2.1,1470.0,0.054,0.025,0.055,95,2800,0.025,0.055,0.04,0.4421,1237.88
H346,F01,ASTMA395,3.703,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.4333,515.0,2.792,2.8,3.2,85,120,2.8,3.2,3.0,7.3412,880.94,0.19,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.4,560.0,0.023,0.0,0.04,60,300,0.0,0.04,0.02,0.15,45.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.166,0.1,0.25,80,700,0.1,0.25,0.175,0.3375,236.25,0.046,0.025,0.055,95,2800,0.025,0.055,0.04,0.1895,530.6
H347,F02,ASTMA395,3.475,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,4.1667,625.0,3.093,2.8,3.2,85,120,2.8,3.2,3.0,3.2824,393.89,0.308,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.32,1328.0,0.038,0.0,0.04,60,300,0.0,0.04,0.02,0.9,270.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.123,0.1,0.25,80,700,0.1,0.25,0.175,1.95,1365.0,0.033,0.025,0.055,95,2800,0.025,0.055,0.04,0.2211,619.08
H348,F03,ASTMA395,3.4,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,6.6667,1000.0,2.952,2.8,3.2,85,120,2.8,3.2,3.0,1.6941,203.29,0.105,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.8,1920.0,0.037,0.0,0.04,60,300,0.0,0.04,0.02,0.85,255.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.208,0.1,0.25,80,700,0.1,0.25,0.175,1.2375,866.25,0.041,0.025,0.055,95,2800,0.025,0.055,0.04,0.0316,88.48
H349,F04,ASTMA395,3.61,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.3333,49.99,3.021,2.8,3.2,85,120,2.8,3.2,3.0,0.7412,88.94,0.181,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.76,704.0,0.033,0.0,0.04,60,300,0.0,0.04,0.02,0.65,195.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.11,0.1,0.25,80,700,0.1,0.25,0.175,2.4375,1706.25,0.022,0.025,0.055,95,2800,0.025,0.055,0.04,0.5684,1591.52
H350,F05,ASTMA395,3.594,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.2,30.0,3.028,2.8,3.2,85,120,2.8,3.2,3.0,0.9882,118.58,0.363,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.52,2208.0,0.034,0.0,0.04,60,300,0.0,0.04,0.02,0.7,210.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.191,0.1,0.25,80,700,0.1,0.25,0.175,0.6,420.0,0.053,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H351,F01,ASTMA395,3.597,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.1,15.0,2.768,2.8,3.2,85,120,2.8,3.2,3.0,8.1882,982.58,0.24,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.6,240.0,0.039,0.0,0.04,60,300,0.0,0.04,0.02,0.95,285.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.206,0.1,0.25,80,700,0.1,0.25,0.175,1.1625,813.75,0.025,0.025,0.055,95,2800,0.025,0.055,0.04,0.4737,1326.36
H352,F02,ASTMA395,3.522,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.6,390.0,3.204,2.8,3.2,85,120,2.8,3.2,3.0,7.2,864.0,0.233,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.32,128.0,0.024,0.0,0.04,60,300,0.0,0.04,0.02,0.2,60.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.194,0.1,0.25,80,700,0.1,0.25,0.175,0.7125,498.75,0.047,0.025,0.055,95,2800,0.025,0.055,0.04,0.2211,619.08
H353,F03,ASTMA395,3.442,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.2667,790.0,2.943,2.8,3.2,85,120,2.8,3.2,3.0,2.0118,241.42,0.266,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.64,656.0,0.038,0.0,0.04,60,300,0.0,0.04,0.02,0.9,270.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.16,0.1,0.25,80,700,0.1,0.25,0.175,0.5625,393.75,0.03,0.025,0.055,95,2800,0.025,0.055,0.04,0.3158,884.24
H354,F04,ASTMA395,3.386,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.1333,1070.0,3.197,2.8,3.2,85,120,2.8,3.2,3.0,6.9529,834.35,0.193,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.28,512.0,0.035,0.0,0.04,60,300,0.0,0.04,0.02,0.75,225.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.191,0.1,0.25,80,700,0.1,0.25,0.175,0.6,420.0,0.031,0.025,0.055,95,2800,0.025,0.055,0.04,0.2842,795.76
H355,F05,ASTMA395,3.77,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.6667,850.0,3.185,2.8,3.2,85,120,2.8,3.2,3.0,6.5294,783.53,0.199,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.04,416.0,0.035,0.0,0.04,60,300,0.0,0.04,0.02,0.75,225.0,0.008,0.0,0.008,70,250,0.0,0.008,0.004,0.1714,42.85,0.178,0.1,0.25,80,700,0.1,0.25,0.175,0.1125,78.75,0.024,0.025,0.055,95,2800,0.025,0.055,0.04,0.5053,1414.84
H356,F01,ASTMA395,3.742,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,4.7333,710.0,3.129,2.8,3.2,85,120,2.8,3.2,3.0,4.5529,546.35,0.169,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.24,896.0,0.031,0.0,0.04,60,300,0.0,0.04,0.02,0.55,165.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.099,0.1,0.25,80,700,0.1,0.25,0.175,2.85,1995.0,0.029,0.025,0.055,95,2800,0.025,0.055,0.04,0.3474,972.72
H357,F02,ASTMA395,3.633,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.1,165.0,3.124,2.8,3.2,85,120,2.8,3.2,3.0,4.3765,525.18,0.2,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.0,400.0,0.038,0.0,0.04,60,300,0.0,0.04,0.02,0.9,270.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.219,0.1,0.25,80,700,0.1,0.25,0.175,1.65,1155.0,0.05,0.025,0.055,95,2800,0.025,0.055,0.04,0.3158,884.24
H358,F03,ASTMA395,3.63,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.0,150.0,3.212,2.8,3.2,85,120,2.8,3.2,3.0,7.4824,897.89,0.244,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.76,304.0,0.022,0.0,0.04,60,300,0.0,0.04,0.02,0.1,30.0,0.002,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.152,0.1,0.25,80,700,0.1,0.25,0.175,0.8625,603.75,0.022,0.025,0.055,95,2800,0.025,0.055,0.04,0.5684,1591.52
H359,F04,ASTMA395,3.374,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.5333,1129.99,2.805,2.8,3.2,85,120,2.8,3.2,3.0,6.8824,825.89,0.196,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.16,464.0,0.026,0.0,0.04,60,300,0.0,0.04,0.02,0.3,90.0,0.002,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.122,0.1,0.25,80,700,0.1,0.25,0.175,1.9875,1391.25,0.032,0.025,0.055,95,2800,0.025,0.055,0.04,0.2526,707.28
H360,F05,ASTMA395,3.693,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.1,465.0,2.978,2.8,3.2,85,120,2.8,3.2,3.0,0.7765,93.18,0.226,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.04,16.0,0.024,0.0,0.04,60,300,0.0,0.04,0.02,0.2,60.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.12,0.1,0.25,80,700,0.1,0.25,0.175,2.0625,1443.75,0.042,0.025,0.055,95,2800,0.025,0.055,0.04,0.0632,176.96
H361,F01,ASTMA395,3.56,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.3333,199.99,3.001,2.8,3.2,85,120,2.8,3.2,3.0,0.0353,4.24,0.133,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.68,1472.0,0.023,0.0,0.04,60,300,0.0,0.04,0.02,0.15,45.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.198,0.1,0.25,80,700,0.1,0.25,0.175,0.8625,603.75,0.043,0.025,0.055,95,2800,0.025,0.055,0.04,0.0947,265.16
H362,F02,ASTMA395,3.498,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.4,510.0,3.111,2.8,3.2,85,120,2.8,3.2,3.0,3.9176,470.11,0.331,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.24,1696.0,0.022,0.0,0.04,60,300,0.0,0.04,0.02,0.1,30.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.152,0.1,0.25,80,700,0.1,0.25,0.175,0.8625,603.75,0.043,0.025,0.055,95,2800,0.025,0.055,0.04,0.0947,265.16
H363,F03,ASTMA395,3.522,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.6,390.0,3.24,2.8,3.2,85,120,2.8,3.2,3.0,8.4706,1016.47,0.136,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.56,1424.0,0.021,0.0,0.04,60,300,0.0,0.04,0.02,0.05,15.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.156,0.1,0.25,80,700,0.1,0.25,0.175,0.7125,498.75,0.051,0.025,0.055,95,2800,0.025,0.055,0.04,0.3474,972.72
H364,F04,ASTMA395,3.422,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.9333,890.0,3.235,2.8,3.2,85,120,2.8,3.2,3.0,8.2941,995.29,0.083,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.68,2272.0,0.022,0.0,0.04,60,300,0.0,0.04,0.02,0.1,30.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.131,0.1,0.25,80,700,0.1,0.25,0.175,1.65,1155.0,0.031,0.025,0.055,95,2800,0.025,0.055,0.04,0.2842,795.76
H365,F05,ASTMA395,3.503,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.2333,485.0,3.092,2.8,3.2,85,120,2.8,3.2,3.0,3.2471,389.65,0.275,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.0,800.0,0.02,0.0,0.04,60,300,0.0,0.04,0.02,0.0,0.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.107,0.1,0.25,80,700,0.1,0.25,0.175,2.55,1785.0,0.034,0.025,0.055,95,2800,0.025,0.055,0.04,0.1895,530.6
H366,F01,ASTMA395,3.647,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.5667,235.0,3.062,2.8,3.2,85,120,2.8,3.2,3.0,2.1882,262.58,0.197,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.12,448.0,0.025,0.0,0.04,60,300,0.0,0.04,0.02,0.25,75.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.23,0.1,0.25,80,700,0.1,0.25,0.175,2.0625,1443.75,0.051,0.025,0.055,95,2800,0.025,0.055,0.04,0.3474,972.72
H367,F02,ASTMA395,3.492,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.6,540.0,3.191,2.8,3.2,85,120,2.8,3.2,3.0,6.7412,808.94,0.179,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.84,736.0,0.037,0.0,0.04,60,300,0.0,0.04,0.02,0.85,255.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.175,0.1,0.25,80,700,0.1,0.25,0.175,0.0,0.0,0.053,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H368,F03,ASTMA395,3.499,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.3667,505.0,2.933,2.8,3.2,85,120,2.8,3.2,3.0,2.3647,283.76,0.139,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.44,1376.0,0.027,0.0,0.04,60,300,0.0,0.04,0.02,0.35,105.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.135,0.1,0.25,80,700,0.1,0.25,0.175,1.5,1050.0,0.057,0.025,0.055,95,2800,0.025,0.055,0.04,0.5368,1503.04
H369,F04,ASTMA395,3.751,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.0333,755.0,3.201,2.8,3.2,85,120,2.8,3.2,3.0,7.0941,851.29,0.17,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.2,880.0,0.023,0.0,0.04,60,300,0.0,0.04,0.02,0.15,45.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.113,0.1,0.25,80,700,0.1,0.25,0.175,2.325,1627.5,0.054,0.025,0.055,95,2800,0.025,0.055,0.04,0.4421,1237.88
H370,F05,ASTMA395,3.65,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.6667,250.01,2.896,2.8,3.2,85,120,2.8,3.2,3.0,3.6706,440.47,0.343,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.72,1888.0,0.038,0.0,0.04,60,300,0.0,0.04,0.02,0.9,270.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.131,0.1,0.25,80,700,0.1,0.25,0.175,1.65,1155.0,0.041,0.025,0.055,95,2800,0.025,0.055,0.04,0.0316,88.48
H371,F01,ASTMA395,3.812,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.0667,1060.01,3.01,2.8,3.2,85,120,2.8,3.2,3.0,0.3529,42.35,0.349,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.96,1984.0,0.04,0.0,0.04,60,300,0.0,0.04,0.02,1.0,300.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.255,0.1,0.25,80,700,0.1,0.25,0.175,3.0,2100.0,0.053,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H372,F02,ASTMA395,3.527,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.4333,365.0,3.231,2.8,3.2,85,120,2.8,3.2,3.0,8.1529,978.35,0.09,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.4,2160.0,0.029,0.0,0.04,60,300,0.0,0.04,0.02,0.45,135.0,0.008,0.0,0.008,70,250,0.0,0.008,0.004,0.1714,42.85,0.254,0.1,0.25,80,700,0.1,0.25,0.175,2.9625,2073.75,0.028,0.025,0.055,95,2800,0.025,0.055,0.04,0.3789,1060.92
H373,F03,ASTMA395,3.705,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.5,525.0,2.907,2.8,3.2,85,120,2.8,3.2,3.0,3.2824,393.89,0.158,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.68,1072.0,0.025,0.0,0.04,60,300,0.0,0.04,0.02,0.25,75.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.203,0.1,0.25,80,700,0.1,0.25,0.175,1.05,735.0,0.04,0.025,0.055,95,2800,0.025,0.055,0.04,0.0,0.0
H374,F04,ASTMA395,3.685,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.8333,425.0,3.141,2.8,3.2,85,120,2.8,3.2,3.0,4.9765,597.18,0.134,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.64,1456.0,0.024,0.0,0.04,60,300,0.0,0.04,0.02,0.2,60.0,0.002,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.102,0.1,0.25,80,700,0.1,0.25,0.175,2.7375,1916.25,0.037,0.025,0.055,95,2800,0.025,0.055,0.04,0.0947,265.16
H375,F05,ASTMA395,3.795,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,6.5,975.0,2.826,2.8,3.2,85,120,2.8,3.2,3.0,6.1412,736.94,0.372,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.88,2352.0,0.03,0.0,0.04,60,300,0.0,0.04,0.02,0.5,150.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.137,0.1,0.25,80,700,0.1,0.25,0.175,1.425,997.5,0.026,0.025,0.055,95,2800,0.025,0.055,0.04,0.4421,1237.88
H376,F01,ASTMA395,3.552,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.6,240.0,3.045,2.8,3.2,85,120,2.8,3.2,3.0,1.5882,190.58,0.248,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.92,368.0,0.031,0.0,0.04,60,300,0.0,0.04,0.02,0.55,165.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.178,0.1,0.25,80,700,0.1,0.25,0.175,0.1125,78.75,0.05,0.025,0.055,95,2800,0.025,0.055,0.04,0.3158,884.24
H377,F02,ASTMA395,3.798,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,6.6,990.0,2.958,2.8,3.2,85,120,2.8,3.2,3.0,1.4824,177.89,0.239,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.56,224.0,0.03,0.0,0.04,60,300,0.0,0.04,0.02,0.5,150.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.144,0.1,0.25,80,700,0.1,0.25,0.175,1.1625,813.75,0.034,0.025,0.055,95,2800,0.025,0.055,0.04,0.1895,530.6
H378,F03,ASTMA395,3.383,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.2333,1084.99,2.822,2.8,3.2,85,120,2.8,3.2,3.0,6.2824,753.89,0.136,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.56,1424.0,0.037,0.0,0.04,60,300,0.0,0.04,0.02,0.85,255.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.117,0.1,0.25,80,700,0.1,0.25,0.175,2.175,1522.5,0.053,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H379,F04,ASTMA395,3.454,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,4.8667,730.0,2.98,2.8,3.2,85,120,2.8,3.2,3.0,0.7059,84.71,0.248,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.92,368.0,0.034,0.0,0.04,60,300,0.0,0.04,0.02,0.7,210.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.138,0.1,0.25,80,700,0.1,0.25,0.175,1.3875,971.25,0.052,0.025,0.055,95,2800,0.025,0.055,0.04,0.3789,1060.92
H380,F05,ASTMA395,3.687,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.9,435.0,2.846,2.8,3.2,85,120,2.8,3.2,3.0,5.4353,652.24,0.191,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.36,544.0,0.03,0.0,0.04,60,300,0.0,0.04,0.02,0.5,150.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.177,0.1,0.25,80,700,0.1,0.25,0.175,0.075,52.5,0.024,0.025,0.055,95,2800,0.025,0.055,0.04,0.5053,1414.84
H381,F01,ASTMA395,3.765,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.5,825.0,3.064,2.8,3.2,85,120,2.8,3.2,3.0,2.2588,271.06,0.317,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.68,1472.0,0.024,0.0,0.04,60,300,0.0,0.04,0.02,0.2,60.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.146,0.1,0.25,80,700,0.1,0.25,0.175,1.0875,761.25,0.038,0.025,0.055,95,2800,0.025,0.055,0.04,0.0632,176.96
H382,F02,ASTMA395,3.447,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.1,765.0,2.881,2.8,3.2,85,120,2.8,3.2,3.0,4.2,504.0,0.163,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.48,992.0,0.029,0.0,0.04,60,300,0.0,0.04,0.02,0.45,135.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.101,0.1,0.25,80,700,0.1,0.25,0.175,2.775,1942.5,0.023,0.025,0.055,95,2800,0.025,0.055,0.04,0.5368,1503.04
H383,F03,ASTMA395,3.564,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.2,180.0,3.04,2.8,3.2,85,120,2.8,3.2,3.0,1.4118,169.42,0.237,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.48,192.0,0.032,0.0,0.04,60,300,0.0,0.04,0.02,0.6,180.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.098,0.1,0.25,80,700,0.1,0.25,0.175,2.8875,2021.25,0.026,0.025,0.055,95,2800,0.025,0.055,0.04,0.4421,1237.88
H384,F04,ASTMA395,3.834,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.8,1170.0,3.168,2.8,3.2,85,120,2.8,3.2,3.0,5.9294,711.53,0.204,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.84,336.0,0.024,0.0,0.04,60,300,0.0,0.04,0.02,0.2,60.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.204,0.1,0.25,80,700,0.1,0.25,0.175,1.0875,761.25,0.049,0.025,0.055,95,2800,0.025,0.055,0.04,0.2842,795.76
H385,F05,ASTMA395,3.582,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.6,90.0,3.173,2.8,3.2,85,120,2.8,3.2,3.0,6.1059,732.71,0.175,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.0,800.0,0.027,0.0,0.04,60,300,0.0,0.04,0.02,0.35,105.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.164,0.1,0.25,80,700,0.1,0.25,0.175,0.4125,288.75,0.034,0.025,0.055,95,2800,0.025,0.055,0.04,0.1895,530.6
H386,F01,ASTMA395,3.678,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.6,390.0,3.011,2.8,3.2,85,120,2.8,3.2,3.0,0.3882,46.58,0.274,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.96,784.0,0.032,0.0,0.04,60,300,0.0,0.04,0.02,0.6,180.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.194,0.1,0.25,80,700,0.1,0.25,0.175,0.7125,498.75,0.023,0.025,0.055,95,2800,0.025,0.055,0.04,0.5368,1503.04
H387,F02,ASTMA395,3.811,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.0333,1054.99,2.927,2.8,3.2,85,120,2.8,3.2,3.0,2.5765,309.18,0.349,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.96,1984.0,0.027,0.0,0.04,60,300,0.0,0.04,0.02,0.35,105.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.178,0.1,0.25,80,700,0.1,0.25,0.175,0.1125,78.75,0.04,0.025,0.055,95,2800,0.025,0.055,0.04,0.0,0.0
H388,F03,ASTMA395,3.644,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.4667,220.0,3.192,2.8,3.2,85,120,2.8,3.2,3.0,6.7765,813.18,0.106,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.76,1904.0,0.033,0.0,0.04,60,300,0.0,0.04,0.02,0.65,195.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.265,0.1,0.25,80,700,0.1,0.25,0.175,3.375,2362.5,0.035,0.025,0.055,95,2800,0.025,0.055,0.04,0.1579,442.12
H389,F04,ASTMA395,3.655,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.8333,275.0,2.88,2.8,3.2,85,120,2.8,3.2,3.0,4.2353,508.24,0.298,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.92,1168.0,0.026,0.0,0.04,60,300,0.0,0.04,0.02,0.3,90.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.101,0.1,0.25,80,700,0.1,0.25,0.175,2.775,1942.5,0.035,0.025,0.055,95,2800,0.025,0.055,0.04,0.1579,442.12
