Heat_ID,Furnace_ID,Grade_Code,C_Current,C_Min,C_Max,C_Absorption_Rate,C_Cost_Per_Kg,C_Target_Min,C_Target_Max,C_Target_Config,C_Element_Config,C_Final_Cost,Si_Current,Si_Min,Si_Max,Si_Absorption_Rate,Si_Cost_Per_Kg,Si_Target_Min,Si_Target_Max,Si_Target_Config,Si_Element_Config,Si_Final_Cost,Mn_Current,Mn_Min,Mn_Max,Mn_Absorption_Rate,Mn_Cost_Per_Kg,Mn_Target_Min,Mn_Target_Max,Mn_Target_Config,Mn_Element_Config,Mn_Final_Cost,P_Current,P_Min,P_Max,P_Absorption_Rate,P_Cost_Per_Kg,P_Target_Min,P_Target_Max,P_Target_Config,P_Element_Config,P_Final_Cost,S_Current,S_Min,S_Max,S_Absorption_Rate,S_Cost_Per_Kg,S_Target_Min,S_Target_Max,S_Target_Config,S_Element_Config,S_Final_Cost,Cu_Current,Cu_Min,Cu_Max,Cu_Absorption_Rate,Cu_Cost_Per_Kg,Cu_Target_Min,Cu_Target_Max,Cu_Target_Config,Cu_Element_Config,Cu_Final_Cost,Mg_Current,Mg_Min,Mg_Max,Mg_Absorption_Rate,Mg_Cost_Per_Kg,Mg_Target_Min,Mg_Target_Max,Mg_Target_Config,Mg_Element_Config,Mg_Final_Cost
H2178,F03,EN1563,3.191,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.9667,1045.01,2.619,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.6706,80.47,0.261,0.15,0.4,75,400,0.15,0.4,0.275,0.56,224.0,0.028,0.0,0.08,60,300,0.0,0.08,0.04,0.6,180.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.288,0.2,0.5,80,700,0.2,0.5,0.35,2.325,1627.5,0.032,0.03,0.07,95,2800,0.03,0.07,0.05,0.5684,1591.52
H2179,F04,EN1563,3.163,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.9,1185.0,2.4,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.0588,847.06,0.163,0.15,0.4,75,400,0.15,0.4,0.275,4.48,1792.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.418,0.2,0.5,80,700,0.2,0.5,0.35,2.55,1785.0,0.032,0.03,0.07,95,2800,0.03,0.07,0.05,0.5684,1591.52
H2180,F05,EN1563,3.316,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.8,420.0,2.674,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.6118,313.42,0.133,0.15,0.4,75,400,0.15,0.4,0.275,5.68,2272.0,0.024,0.0,0.08,60,300,0.0,0.08,0.04,0.8,240.0,0.002,0.0,0.015,70,250,0.0,0.015,0.0075,0.2357,58.92,0.173,0.2,0.5,80,700,0.2,0.5,0.35,6.6375,4646.25,0.066,0.03,0.07,95,2800,0.03,0.07,0.05,0.5053,1414.84
H2181,F01,EN1563,3.389,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.3667,55.01,2.67,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.4706,296.47,0.365,0.15,0.4,75,400,0.15,0.4,0.275,3.6,1440.0,0.027,0.0,0.08,60,300,0.0,0.08,0.04,0.65,195.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.296,0.2,0.5,80,700,0.2,0.5,0.35,2.025,1417.5,0.073,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
H2182,F02,EN1563,3.504,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.4667,520.0,2.553,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.6588,199.06,0.304,0.15,0.4,75,400,0.15,0.4,0.275,1.16,464.0,0.035,0.0,0.08,60,300,0.0,0.08,0.04,0.25,75.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.284,0.2,0.5,80,700,0.2,0.5,0.35,2.475,1732.5,0.035,0.03,0.07,95,2800,0.03,0.07,0.05,0.4737,1326.36
H2183,F03,EN1563,3.284,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.8667,580.0,2.776,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.2118,745.42,0.363,0.15,0.4,75,400,0.15,0.4,0.275,3.52,1408.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.338,0.2,0.5,80,700,0.2,0.5,0.35,0.45,315.0,0.055,0.03,0.07,95,2800,0.03,0.07,0.05,0.1579,442.12
H2184,F04,EN1563,3.378,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.7333,109.99,2.701,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.5647,427.76,0.343,0.15,0.4,75,400,0.15,0.4,0.275,2.72,1088.0,0.034,0.0,0.08,60,300,0.0,0.08,0.04,0.3,90.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.423,0.2,0.5,80,700,0.2,0.5,0.35,2.7375,1916.25,0.07,0.03,0.07,95,2800,0.03,0.07,0.05,0.6316,1768.48
H2185,F05,EN1563,3.337,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.1,315.0,2.723,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.3412,520.94,0.3,0.15,0.4,75,400,0.15,0.4,0.275,1.0,400.0,0.021,0.0,0.08,60,300,0.0,0.08,0.04,0.95,285.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.417,0.2,0.5,80,700,0.2,0.5,0.35,2.5125,1758.75,0.033,0.03,0.07,95,2800,0.03,0.07,0.05,0.5368,1503.04
H2186,F01,EN1563,3.445,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.5,225.0,2.485,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.0588,487.06,0.14,0.15,0.4,75,400,0.15,0.4,0.275,5.4,2160.0,0.026,0.0,0.08,60,300,0.0,0.08,0.04,0.7,210.0,0.002,0.0,0.015,70,250,0.0,0.015,0.0075,0.2357,58.92,0.277,0.2,0.5,80,700,0.2,0.5,0.35,2.7375,1916.25,0.053,0.03,0.07,95,2800,0.03,0.07,0.05,0.0947,265.16
H2187,F02,EN1563,3.375,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.8333,125.0,2.55,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.7647,211.76,0.186,0.15,0.4,75,400,0.15,0.4,0.275,3.56,1424.0,0.029,0.0,0.08,60,300,0.0,0.08,0.04,0.55,165.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.235,0.2,0.5,80,700,0.2,0.5,0.35,4.3125,3018.75,0.032,0.03,0.07,95,2800,0.03,0.07,0.05,0.5684,1591.52
H2188,F03,EN1563,3.349,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.7,255.0,2.428,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.0706,728.47,0.253,0.15,0.4,75,400,0.15,0.4,0.275,0.88,352.0,0.028,0.0,0.08,60,300,0.0,0.08,0.04,0.6,180.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.499,0.2,0.5,80,700,0.2,0.5,0.35,5.5875,3911.25,0.039,0.03,0.07,95,2800,0.03,0.07,0.05,0.3474,972.72
H2189,F04,EN1563,3.297,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.4333,515.0,2.38,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.7647,931.76,0.355,0.15,0.4,75,400,0.15,0.4,0.275,3.2,1280.0,0.029,0.0,0.08,60,300,0.0,0.08,0.04,0.55,165.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.408,0.2,0.5,80,700,0.2,0.5,0.35,2.175,1522.5,0.027,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
H2190,F05,EN1563,3.166,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.8,1170.0,2.538,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.1882,262.58,0.127,0.15,0.4,75,400,0.15,0.4,0.275,5.92,2368.0,0.02,0.0,0.08,60,300,0.0,0.08,0.04,1.0,300.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.448,0.2,0.5,80,700,0.2,0.5,0.35,3.675,2572.5,0.074,0.03,0.07,95,2800,0.03,0.07,0.05,0.7579,2122.12
H2191,F01,EN1563,3.517,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.9,585.0,2.806,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.2706,872.47,0.34,0.15,0.4,75,400,0.15,0.4,0.275,2.6,1040.0,0.026,0.0,0.08,60,300,0.0,0.08,0.04,0.7,210.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.419,0.2,0.5,80,700,0.2,0.5,0.35,2.5875,1811.25,0.042,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H2192,F02,EN1563,3.27,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.3333,650.0,2.582,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.6353,76.24,0.33,0.15,0.4,75,400,0.15,0.4,0.275,2.2,880.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.502,0.2,0.5,80,700,0.2,0.5,0.35,5.7,3990.0,0.048,0.03,0.07,95,2800,0.03,0.07,0.05,0.0632,176.96
H2193,F03,EN1563,3.414,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.4667,70.0,2.394,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.2706,872.47,0.139,0.15,0.4,75,400,0.15,0.4,0.275,5.44,2176.0,0.039,0.0,0.08,60,300,0.0,0.08,0.04,0.05,15.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.519,0.2,0.5,80,700,0.2,0.5,0.35,6.3375,4436.25,0.052,0.03,0.07,95,2800,0.03,0.07,0.05,0.0632,176.96
H2194,F04,EN1563,3.388,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.4,60.0,2.532,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.4,288.0,0.263,0.15,0.4,75,400,0.15,0.4,0.275,0.48,192.0,0.026,0.0,0.08,60,300,0.0,0.08,0.04,0.7,210.0,0.002,0.0,0.015,70,250,0.0,0.015,0.0075,0.2357,58.92,0.235,0.2,0.5,80,700,0.2,0.5,0.35,4.3125,3018.75,0.07,0.03,0.07,95,2800,0.03,0.07,0.05,0.6316,1768.48
H2195,F05,EN1563,3.432,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.0667,160.0,2.485,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.0588,487.06,0.417,0.15,0.4,75,400,0.15,0.4,0.275,5.68,2272.0,0.039,0.0,0.08,60,300,0.0,0.08,0.04,0.05,15.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.3,0.2,0.5,80,700,0.2,0.5,0.35,1.875,1312.5,0.072,0.03,0.07,95,2800,0.03,0.07,0.05,0.6947,1945.16
H2196,F01,EN1563,3.558,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.2667,790.0,2.411,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.6706,800.47,0.22,0.15,0.4,75,400,0.15,0.4,0.275,2.2,880.0,0.04,0.0,0.08,60,300,0.0,0.08,0.04,0.0,0.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.381,0.2,0.5,80,700,0.2,0.5,0.35,1.1625,813.75,0.062,0.03,0.07,95,2800,0.03,0.07,0.05,0.3789,1060.92
H2197,F02,EN1563,3.248,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.0667,760.0,2.816,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.6235,914.82,0.147,0.15,0.4,75,400,0.15,0.4,0.275,5.12,2048.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.483,0.2,0.5,80,700,0.2,0.5,0.35,4.9875,3491.25,0.056,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H2198,F03,EN1563,3.301,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.3,495.0,2.526,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.6118,313.42,0.245,0.15,0.4,75,400,0.15,0.4,0.275,1.2,480.0,0.023,0.0,0.08,60,300,0.0,0.08,0.04,0.85,255.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.29,0.2,0.5,80,700,0.2,0.5,0.35,2.25,1575.0,0.039,0.03,0.07,95,2800,0.03,0.07,0.05,0.3474,972.72
H2199,F04,EN1563,3.47,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.3333,350.0,2.829,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.0824,969.89,0.14,0.15,0.4,75,400,0.15,0.4,0.275,5.4,2160.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.462,0.2,0.5,80,700,0.2,0.5,0.35,4.2,2940.0,0.064,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2200,F05,EN1563,3.242,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.2667,790.0,2.484,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.0941,491.29,0.273,0.15,0.4,75,400,0.15,0.4,0.275,0.08,32.0,0.037,0.0,0.08,60,300,0.0,0.08,0.04,0.15,45.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.427,0.2,0.5,80,700,0.2,0.5,0.35,2.8875,2021.25,0.046,0.03,0.07,95,2800,0.03,0.07,0.05,0.1263,353.64
H2201,F01,EN1563,3.479,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.6333,395.0,2.649,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.7294,207.53,0.278,0.15,0.4,75,400,0.15,0.4,0.275,0.12,48.0,0.028,0.0,0.08,60,300,0.0,0.08,0.04,0.6,180.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.45,0.2,0.5,80,700,0.2,0.5,0.35,3.75,2625.0,0.067,0.03,0.07,95,2800,0.03,0.07,0.05,0.5368,1503.04
H2202,F02,EN1563,3.542,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.7333,710.0,2.47,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.5882,550.58,0.385,0.15,0.4,75,400,0.15,0.4,0.275,4.4,1760.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.33,0.2,0.5,80,700,0.2,0.5,0.35,0.75,525.0,0.067,0.03,0.07,95,2800,0.03,0.07,0.05,0.5368,1503.04
H2203,F03,EN1563,3.616,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.2,1080.0,2.83,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.1176,974.11,0.275,0.15,0.4,75,400,0.15,0.4,0.275,0.0,0.0,0.023,0.0,0.08,60,300,0.0,0.08,0.04,0.85,255.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.286,0.2,0.5,80,700,0.2,0.5,0.35,2.4,1680.0,0.03,0.03,0.07,95,2800,0.03,0.07,0.05,0.6316,1768.48
H2204,F04,EN1563,3.288,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.7333,560.0,2.726,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.4471,533.65,0.367,0.15,0.4,75,400,0.15,0.4,0.275,3.68,1472.0,0.029,0.0,0.08,60,300,0.0,0.08,0.04,0.55,165.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.25,0.2,0.5,80,700,0.2,0.5,0.35,3.75,2625.0,0.067,0.03,0.07,95,2800,0.03,0.07,0.05,0.5368,1503.04
H2205,F05,EN1563,3.373,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.9,135.0,2.575,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.8824,105.89,0.347,0.15,0.4,75,400,0.15,0.4,0.275,2.88,1152.0,0.039,0.0,0.08,60,300,0.0,0.08,0.04,0.05,15.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.241,0.2,0.5,80,700,0.2,0.5,0.35,4.0875,2861.25,0.073,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
H2206,F01,EN1563,3.258,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.7333,710.0,2.551,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.7294,207.53,0.211,0.15,0.4,75,400,0.15,0.4,0.275,2.56,1024.0,0.02,0.0,0.08,60,300,0.0,0.08,0.04,1.0,300.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.368,0.2,0.5,80,700,0.2,0.5,0.35,0.675,472.5,0.03,0.03,0.07,95,2800,0.03,0.07,0.05,0.6316,1768.48
H2207,F02,EN1563,3.363,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.2333,185.0,2.491,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.8471,461.65,0.309,0.15,0.4,75,400,0.15,0.4,0.275,1.36,544.0,0.027,0.0,0.08,60,300,0.0,0.08,0.04,0.65,195.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.487,0.2,0.5,80,700,0.2,0.5,0.35,5.1375,3596.25,0.049,0.03,0.07,95,2800,0.03,0.07,0.05,0.0316,88.48
H2208,F03,EN1563,3.37,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.0,150.0,2.66,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.1176,254.11,0.411,0.15,0.4,75,400,0.15,0.4,0.275,5.44,2176.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.299,0.2,0.5,80,700,0.2,0.5,0.35,1.9125,1338.75,0.044,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H2209,F04,EN1563,3.287,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.7667,565.0,2.809,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.3765,885.18,0.356,0.15,0.4,75,400,0.15,0.4,0.275,3.24,1296.0,0.023,0.0,0.08,60,300,0.0,0.08,0.04,0.85,255.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.173,0.2,0.5,80,700,0.2,0.5,0.35,6.6375,4646.25,0.037,0.03,0.07,95,2800,0.03,0.07,0.05,0.4105,1149.4
H2210,F05,EN1563,3.505,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.5,525.0,2.386,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.5529,906.35,0.418,0.15,0.4,75,400,0.15,0.4,0.275,5.72,2288.0,0.034,0.0,0.08,60,300,0.0,0.08,0.04,0.3,90.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.335,0.2,0.5,80,700,0.2,0.5,0.35,0.5625,393.75,0.03,0.03,0.07,95,2800,0.03,0.07,0.05,0.6316,1768.48
H2211,F01,EN1563,3.366,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.1333,170.0,2.838,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.4,1008.0,0.296,0.15,0.4,75,400,0.15,0.4,0.275,0.84,336.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.393,0.2,0.5,80,700,0.2,0.5,0.35,1.6125,1128.75,0.046,0.03,0.07,95,2800,0.03,0.07,0.05,0.1263,353.64
H2212,F02,EN1563,3.55,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.0,750.0,2.404,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.9176,830.11,0.133,0.15,0.4,75,400,0.15,0.4,0.275,5.68,2272.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.424,0.2,0.5,80,700,0.2,0.5,0.35,2.775,1942.5,0.058,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H2213,F03,EN1563,3.228,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.7333,860.0,2.513,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.0706,368.47,0.238,0.15,0.4,75,400,0.15,0.4,0.275,1.48,592.0,0.029,0.0,0.08,60,300,0.0,0.08,0.04,0.55,165.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.398,0.2,0.5,80,700,0.2,0.5,0.35,1.8,1260.0,0.036,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2214,F04,EN1563,3.305,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.1667,475.0,2.736,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.8,576.0,0.22,0.15,0.4,75,400,0.15,0.4,0.275,2.2,880.0,0.023,0.0,0.08,60,300,0.0,0.08,0.04,0.85,255.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.207,0.2,0.5,80,700,0.2,0.5,0.35,5.3625,3753.75,0.043,0.03,0.07,95,2800,0.03,0.07,0.05,0.2211,619.08
H2215,F05,EN1563,3.252,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.9333,740.0,2.49,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.8824,465.89,0.401,0.15,0.4,75,400,0.15,0.4,0.275,5.04,2016.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.227,0.2,0.5,80,700,0.2,0.5,0.35,4.6125,3228.75,0.036,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2216,F01,EN1563,3.342,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.9333,290.0,2.421,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.3176,758.11,0.425,0.15,0.4,75,400,0.15,0.4,0.275,6.0,2400.0,0.021,0.0,0.08,60,300,0.0,0.08,0.04,0.95,285.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.193,0.2,0.5,80,700,0.2,0.5,0.35,5.8875,4121.25,0.064,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2217,F02,EN1563,3.361,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.3,195.0,2.654,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.9059,228.71,0.191,0.15,0.4,75,400,0.15,0.4,0.275,3.36,1344.0,0.035,0.0,0.08,60,300,0.0,0.08,0.04,0.25,75.0,0.002,0.0,0.015,70,250,0.0,0.015,0.0075,0.2357,58.92,0.314,0.2,0.5,80,700,0.2,0.5,0.35,1.35,945.0,0.056,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H2218,F03,EN1563,3.479,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.6333,395.0,2.759,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.6118,673.42,0.274,0.15,0.4,75,400,0.15,0.4,0.275,0.04,16.0,0.031,0.0,0.08,60,300,0.0,0.08,0.04,0.45,135.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.31,0.2,0.5,80,700,0.2,0.5,0.35,1.5,1050.0,0.027,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
H2219,F04,EN1563,3.355,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.5,225.0,2.653,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.8706,224.47,0.225,0.15,0.4,75,400,0.15,0.4,0.275,2.0,800.0,0.027,0.0,0.08,60,300,0.0,0.08,0.04,0.65,195.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.517,0.2,0.5,80,700,0.2,0.5,0.35,6.2625,4383.75,0.068,0.03,0.07,95,2800,0.03,0.07,0.05,0.5684,1591.52
H2220,F05,EN1563,3.252,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.9333,740.0,2.806,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.2706,872.47,0.422,0.15,0.4,75,400,0.15,0.4,0.275,5.88,2352.0,0.035,0.0,0.08,60,300,0.0,0.08,0.04,0.25,75.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.432,0.2,0.5,80,700,0.2,0.5,0.35,3.075,2152.5,0.056,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H2221,F01,EN1563,3.227,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.7667,865.0,2.474,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.4471,533.65,0.377,0.15,0.4,75,400,0.15,0.4,0.275,4.08,1632.0,0.03,0.0,0.08,60,300,0.0,0.08,0.04,0.5,150.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.218,0.2,0.5,80,700,0.2,0.5,0.35,4.95,3465.0,0.062,0.03,0.07,95,2800,0.03,0.07,0.05,0.3789,1060.92
H2222,F02,EN1563,3.389,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.3667,55.01,2.649,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.7294,207.53,0.201,0.15,0.4,75,400,0.15,0.4,0.275,2.96,1184.0,0.03,0.0,0.08,60,300,0.0,0.08,0.04,0.5,150.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.485,0.2,0.5,80,700,0.2,0.5,0.35,5.0625,3543.75,0.059,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
H2223,F03,EN1563,3.297,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.4333,515.0,2.437,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.7529,690.35,0.398,0.15,0.4,75,400,0.15,0.4,0.275,4.92,1968.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.252,0.2,0.5,80,700,0.2,0.5,0.35,3.675,2572.5,0.061,0.03,0.07,95,2800,0.03,0.07,0.05,0.3474,972.72
H2224,F04,EN1563,3.458,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.9333,290.0,2.409,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.7412,808.94,0.194,0.15,0.4,75,400,0.15,0.4,0.275,3.24,1296.0,0.034,0.0,0.08,60,300,0.0,0.08,0.04,0.3,90.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.175,0.2,0.5,80,700,0.2,0.5,0.35,6.5625,4593.75,0.049,0.03,0.07,95,2800,0.03,0.07,0.05,0.0316,88.48
