Heat_ID,Furnace_ID,Grade_Code,C_Current,C_Min,C_Max,C_Absorption_Rate,C_Cost_Per_Kg,C_Target_Min,C_Target_Max,C_Target_Config,C_Element_Config,C_Final_Cost,Si_Current,Si_Min,Si_Max,Si_Absorption_Rate,Si_Cost_Per_Kg,Si_Target_Min,Si_Target_Max,Si_Target_Config,Si_Element_Config,Si_Final_Cost,Mn_Current,Mn_Min,Mn_Max,Mn_Absorption_Rate,Mn_Cost_Per_Kg,Mn_Target_Min,Mn_Target_Max,Mn_Target_Config,Mn_Element_Config,Mn_Final_Cost,P_Current,P_Min,P_Max,P_Absorption_Rate,P_Cost_Per_Kg,P_Target_Min,P_Target_Max,P_Target_Config,P_Element_Config,P_Final_Cost,S_Current,S_Min,S_Max,S_Absorption_Rate,S_Cost_Per_Kg,S_Target_Min,S_Target_Max,S_Target_Config,S_Element_Config,S_Final_Cost,Cu_Current,Cu_Min,Cu_Max,Cu_Absorption_Rate,Cu_Cost_Per_Kg,Cu_Target_Min,Cu_Target_Max,Cu_Target_Config,Cu_Element_Config,Cu_Final_Cost,Mg_Current,Mg_Min,Mg_Max,Mg_Absorption_Rate,Mg_Cost_Per_Kg,Mg_Target_Min,Mg_Target_Max,Mg_Target_Config,Mg_Element_Config,Mg_Final_Cost
H251,F01,ASTMA536,3.624,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.4667,1120.01,2.672,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.5412,304.94,0.314,0.15,0.4,75,400,0.15,0.4,0.275,1.56,624.0,0.04,0.0,0.08,60,300,0.0,0.08,0.04,0.0,0.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.316,0.2,0.5,80,700,0.2,0.5,0.35,1.275,892.5,0.058,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H252,F02,ASTMA536,3.276,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.1333,620.0,2.489,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.9176,470.11,0.346,0.15,0.4,75,400,0.15,0.4,0.275,2.84,1136.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.454,0.2,0.5,80,700,0.2,0.5,0.35,3.9,2730.0,0.071,0.03,0.07,95,2800,0.03,0.07,0.05,0.6632,1856.96
H253,F03,ASTMA536,3.251,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.9667,745.0,2.723,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.3412,520.94,0.196,0.15,0.4,75,400,0.15,0.4,0.275,3.16,1264.0,0.034,0.0,0.08,60,300,0.0,0.08,0.04,0.3,90.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.307,0.2,0.5,80,700,0.2,0.5,0.35,1.6125,1128.75,0.042,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H254,F04,ASTMA536,3.333,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.2333,335.0,2.518,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.8941,347.29,0.128,0.15,0.4,75,400,0.15,0.4,0.275,5.88,2352.0,0.032,0.0,0.08,60,300,0.0,0.08,0.04,0.4,120.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.467,0.2,0.5,80,700,0.2,0.5,0.35,4.3875,3071.25,0.065,0.03,0.07,95,2800,0.03,0.07,0.05,0.4737,1326.36
H255,F05,ASTMA536,3.319,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.7,405.0,2.742,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.0118,601.42,0.2,0.15,0.4,75,400,0.15,0.4,0.275,3.0,1200.0,0.028,0.0,0.08,60,300,0.0,0.08,0.04,0.6,180.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.191,0.2,0.5,80,700,0.2,0.5,0.35,5.9625,4173.75,0.061,0.03,0.07,95,2800,0.03,0.07,0.05,0.3474,972.72
H256,F01,ASTMA536,3.452,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.7333,260.0,2.654,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.9059,228.71,0.218,0.15,0.4,75,400,0.15,0.4,0.275,2.28,912.0,0.035,0.0,0.08,60,300,0.0,0.08,0.04,0.25,75.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.347,0.2,0.5,80,700,0.2,0.5,0.35,0.1125,78.75,0.034,0.03,0.07,95,2800,0.03,0.07,0.05,0.5053,1414.84
H257,F02,ASTMA536,3.453,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.7667,265.0,2.786,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.5647,787.76,0.159,0.15,0.4,75,400,0.15,0.4,0.275,4.64,1856.0,0.024,0.0,0.08,60,300,0.0,0.08,0.04,0.8,240.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.297,0.2,0.5,80,700,0.2,0.5,0.35,1.9875,1391.25,0.027,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
H258,F03,ASTMA536,3.3,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.3333,500.0,2.538,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.1882,262.58,0.246,0.15,0.4,75,400,0.15,0.4,0.275,1.16,464.0,0.032,0.0,0.08,60,300,0.0,0.08,0.04,0.4,120.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.191,0.2,0.5,80,700,0.2,0.5,0.35,5.9625,4173.75,0.054,0.03,0.07,95,2800,0.03,0.07,0.05,0.1263,353.64
H259,F04,ASTMA536,3.555,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.1667,775.0,2.364,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.3294,999.53,0.197,0.15,0.4,75,400,0.15,0.4,0.275,3.12,1248.0,0.039,0.0,0.08,60,300,0.0,0.08,0.04,0.05,15.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.269,0.2,0.5,80,700,0.2,0.5,0.35,3.0375,2126.25,0.035,0.03,0.07,95,2800,0.03,0.07,0.05,0.4737,1326.36
H260,F05,ASTMA536,3.436,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.2,180.0,2.547,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.8706,224.47,0.159,0.15,0.4,75,400,0.15,0.4,0.275,4.64,1856.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.215,0.2,0.5,80,700,0.2,0.5,0.35,5.0625,3543.75,0.073,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
H261,F01,ASTMA536,3.476,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.5333,380.0,2.552,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.6941,203.29,0.269,0.15,0.4,75,400,0.15,0.4,0.275,0.24,96.0,0.023,0.0,0.08,60,300,0.0,0.08,0.04,0.85,255.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.29,0.2,0.5,80,700,0.2,0.5,0.35,2.25,1575.0,0.056,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H262,F02,ASTMA536,3.442,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.4,210.0,2.732,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.6588,559.06,0.33,0.15,0.4,75,400,0.15,0.4,0.275,2.2,880.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.26,0.2,0.5,80,700,0.2,0.5,0.35,3.375,2362.5,0.041,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
H263,F03,ASTMA536,3.281,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.9667,595.0,2.518,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.8941,347.29,0.274,0.15,0.4,75,400,0.15,0.4,0.275,0.04,16.0,0.024,0.0,0.08,60,300,0.0,0.08,0.04,0.8,240.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.201,0.2,0.5,80,700,0.2,0.5,0.35,5.5875,3911.25,0.066,0.03,0.07,95,2800,0.03,0.07,0.05,0.5053,1414.84
H264,F04,ASTMA536,3.606,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.8667,1030.0,2.605,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.1765,21.18,0.175,0.15,0.4,75,400,0.15,0.4,0.275,4.0,1600.0,0.025,0.0,0.08,60,300,0.0,0.08,0.04,0.75,225.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.186,0.2,0.5,80,700,0.2,0.5,0.35,6.15,4305.0,0.037,0.03,0.07,95,2800,0.03,0.07,0.05,0.4105,1149.4
H265,F05,ASTMA536,3.316,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.8,420.0,2.37,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.1176,974.11,0.34,0.15,0.4,75,400,0.15,0.4,0.275,2.6,1040.0,0.021,0.0,0.08,60,300,0.0,0.08,0.04,0.95,285.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.251,0.2,0.5,80,700,0.2,0.5,0.35,3.7125,2598.75,0.048,0.03,0.07,95,2800,0.03,0.07,0.05,0.0632,176.96
H266,F01,ASTMA536,3.551,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.0333,755.0,2.726,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.4471,533.65,0.25,0.15,0.4,75,400,0.15,0.4,0.275,1.0,400.0,0.039,0.0,0.08,60,300,0.0,0.08,0.04,0.05,15.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.455,0.2,0.5,80,700,0.2,0.5,0.35,3.9375,2756.25,0.056,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H267,F02,ASTMA536,3.245,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.1667,775.0,2.423,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.2471,749.65,0.14,0.15,0.4,75,400,0.15,0.4,0.275,5.4,2160.0,0.032,0.0,0.08,60,300,0.0,0.08,0.04,0.4,120.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.254,0.2,0.5,80,700,0.2,0.5,0.35,3.6,2520.0,0.044,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H268,F03,ASTMA536,3.474,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.4667,370.0,2.805,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.2353,868.24,0.14,0.15,0.4,75,400,0.15,0.4,0.275,5.4,2160.0,0.021,0.0,0.08,60,300,0.0,0.08,0.04,0.95,285.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.411,0.2,0.5,80,700,0.2,0.5,0.35,2.2875,1601.25,0.061,0.03,0.07,95,2800,0.03,0.07,0.05,0.3474,972.72
H269,F04,ASTMA536,3.426,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.8667,130.0,2.814,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.5529,906.35,0.325,0.15,0.4,75,400,0.15,0.4,0.275,2.0,800.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.304,0.2,0.5,80,700,0.2,0.5,0.35,1.725,1207.5,0.045,0.03,0.07,95,2800,0.03,0.07,0.05,0.1579,442.12
H270,F05,ASTMA536,3.64,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,8.0,1200.0,2.657,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.0118,241.42,0.362,0.15,0.4,75,400,0.15,0.4,0.275,3.48,1392.0,0.037,0.0,0.08,60,300,0.0,0.08,0.04,0.15,45.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.347,0.2,0.5,80,700,0.2,0.5,0.35,0.1125,78.75,0.069,0.03,0.07,95,2800,0.03,0.07,0.05,0.6,1680.0
H271,F01,ASTMA536,3.289,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.7,555.0,2.561,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.3765,165.18,0.265,0.15,0.4,75,400,0.15,0.4,0.275,0.4,160.0,0.036,0.0,0.08,60,300,0.0,0.08,0.04,0.2,60.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.196,0.2,0.5,80,700,0.2,0.5,0.35,5.775,4042.5,0.056,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H272,F02,ASTMA536,3.365,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.1667,175.01,2.4,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.0588,847.06,0.301,0.15,0.4,75,400,0.15,0.4,0.275,1.04,416.0,0.032,0.0,0.08,60,300,0.0,0.08,0.04,0.4,120.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.262,0.2,0.5,80,700,0.2,0.5,0.35,3.3,2310.0,0.068,0.03,0.07,95,2800,0.03,0.07,0.05,0.5684,1591.52
H273,F03,ASTMA536,3.222,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.9333,890.0,2.582,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.6353,76.24,0.305,0.15,0.4,75,400,0.15,0.4,0.275,1.2,480.0,0.029,0.0,0.08,60,300,0.0,0.08,0.04,0.55,165.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.234,0.2,0.5,80,700,0.2,0.5,0.35,4.35,3045.0,0.039,0.03,0.07,95,2800,0.03,0.07,0.05,0.3474,972.72
H274,F04,ASTMA536,3.532,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.4,660.0,2.379,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.8,936.0,0.161,0.15,0.4,75,400,0.15,0.4,0.275,4.56,1824.0,0.023,0.0,0.08,60,300,0.0,0.08,0.04,0.85,255.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.416,0.2,0.5,80,700,0.2,0.5,0.35,2.475,1732.5,0.054,0.03,0.07,95,2800,0.03,0.07,0.05,0.1263,353.64
H275,F05,ASTMA536,3.572,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.7333,860.0,2.583,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.6,72.0,0.329,0.15,0.4,75,400,0.15,0.4,0.275,2.16,864.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.518,0.2,0.5,80,700,0.2,0.5,0.35,6.3,4410.0,0.048,0.03,0.07,95,2800,0.03,0.07,0.05,0.0632,176.96
H276,F01,ASTMA536,3.582,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.0667,910.0,2.6,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.0,0.0,0.162,0.15,0.4,75,400,0.15,0.4,0.275,4.52,1808.0,0.039,0.0,0.08,60,300,0.0,0.08,0.04,0.05,15.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.352,0.2,0.5,80,700,0.2,0.5,0.35,0.075,52.5,0.028,0.03,0.07,95,2800,0.03,0.07,0.05,0.6947,1945.16
H277,F02,ASTMA536,3.251,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.9667,745.0,2.64,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.4118,169.42,0.41,0.15,0.4,75,400,0.15,0.4,0.275,5.4,2160.0,0.04,0.0,0.08,60,300,0.0,0.08,0.04,0.0,0.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.282,0.2,0.5,80,700,0.2,0.5,0.35,2.55,1785.0,0.072,0.03,0.07,95,2800,0.03,0.07,0.05,0.6947,1945.16
H278,F03,ASTMA536,3.365,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.1667,175.01,2.699,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.4941,419.29,0.325,0.15,0.4,75,400,0.15,0.4,0.275,2.0,800.0,0.037,0.0,0.08,60,300,0.0,0.08,0.04,0.15,45.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.506,0.2,0.5,80,700,0.2,0.5,0.35,5.85,4095.0,0.042,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H279,F04,ASTMA536,3.469,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.3,345.0,2.838,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.4,1008.0,0.324,0.15,0.4,75,400,0.15,0.4,0.275,1.96,784.0,0.026,0.0,0.08,60,300,0.0,0.08,0.04,0.7,210.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.344,0.2,0.5,80,700,0.2,0.5,0.35,0.225,157.5,0.057,0.03,0.07,95,2800,0.03,0.07,0.05,0.2211,619.08
H280,F05,ASTMA536,3.499,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.3,495.0,2.366,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.2588,991.06,0.401,0.15,0.4,75,400,0.15,0.4,0.275,5.04,2016.0,0.023,0.0,0.08,60,300,0.0,0.08,0.04,0.85,255.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.425,0.2,0.5,80,700,0.2,0.5,0.35,2.8125,1968.75,0.041,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
H281,F01,ASTMA536,3.536,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.5333,680.0,2.518,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.8941,347.29,0.158,0.15,0.4,75,400,0.15,0.4,0.275,4.68,1872.0,0.036,0.0,0.08,60,300,0.0,0.08,0.04,0.2,60.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.526,0.2,0.5,80,700,0.2,0.5,0.35,6.6,4620.0,0.052,0.03,0.07,95,2800,0.03,0.07,0.05,0.0632,176.96
H282,F02,ASTMA536,3.514,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.8,570.0,2.515,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.0,360.0,0.382,0.15,0.4,75,400,0.15,0.4,0.275,4.28,1712.0,0.028,0.0,0.08,60,300,0.0,0.08,0.04,0.6,180.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.183,0.2,0.5,80,700,0.2,0.5,0.35,6.2625,4383.75,0.04,0.03,0.07,95,2800,0.03,0.07,0.05,0.3158,884.24
H283,F03,ASTMA536,3.512,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.7333,560.0,2.836,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.3294,999.53,0.312,0.15,0.4,75,400,0.15,0.4,0.275,1.48,592.0,0.035,0.0,0.08,60,300,0.0,0.08,0.04,0.25,75.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.433,0.2,0.5,80,700,0.2,0.5,0.35,3.1125,2178.75,0.029,0.03,0.07,95,2800,0.03,0.07,0.05,0.6632,1856.96
H284,F04,ASTMA536,3.275,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.1667,625.0,2.606,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.2118,25.42,0.257,0.15,0.4,75,400,0.15,0.4,0.275,0.72,288.0,0.031,0.0,0.08,60,300,0.0,0.08,0.04,0.45,135.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.277,0.2,0.5,80,700,0.2,0.5,0.35,2.7375,1916.25,0.058,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H285,F05,ASTMA536,3.261,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.6333,695.0,2.42,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.3529,762.35,0.417,0.15,0.4,75,400,0.15,0.4,0.275,5.68,2272.0,0.03,0.0,0.08,60,300,0.0,0.08,0.04,0.5,150.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.435,0.2,0.5,80,700,0.2,0.5,0.35,3.1875,2231.25,0.039,0.03,0.07,95,2800,0.03,0.07,0.05,0.3474,972.72
H286,F01,ASTMA536,3.227,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.7667,865.0,2.566,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.2,144.0,0.173,0.15,0.4,75,400,0.15,0.4,0.275,4.08,1632.0,0.024,0.0,0.08,60,300,0.0,0.08,0.04,0.8,240.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.308,0.2,0.5,80,700,0.2,0.5,0.35,1.575,1102.5,0.06,0.03,0.07,95,2800,0.03,0.07,0.05,0.3158,884.24
H287,F02,ASTMA536,3.599,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.6333,995.0,2.8,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.0588,847.06,0.261,0.15,0.4,75,400,0.15,0.4,0.275,0.56,224.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.488,0.2,0.5,80,700,0.2,0.5,0.35,5.175,3622.5,0.043,0.03,0.07,95,2800,0.03,0.07,0.05,0.2211,619.08
H288,F03,ASTMA536,3.615,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.1667,1075.0,2.513,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.0706,368.47,0.409,0.15,0.4,75,400,0.15,0.4,0.275,5.36,2144.0,0.036,0.0,0.08,60,300,0.0,0.08,0.04,0.2,60.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.469,0.2,0.5,80,700,0.2,0.5,0.35,4.4625,3123.75,0.051,0.03,0.07,95,2800,0.03,0.07,0.05,0.0316,88.48
H289,F04,ASTMA536,3.162,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.9333,1189.99,2.403,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.9529,834.35,0.318,0.15,0.4,75,400,0.15,0.4,0.275,1.72,688.0,0.035,0.0,0.08,60,300,0.0,0.08,0.04,0.25,75.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.231,0.2,0.5,80,700,0.2,0.5,0.35,4.4625,3123.75,0.058,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H290,F05,ASTMA536,3.626,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.5333,1129.99,2.806,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.2706,872.47,0.233,0.15,0.4,75,400,0.15,0.4,0.275,1.68,672.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.002,0.0,0.015,70,250,0.0,0.015,0.0075,0.2357,58.92,0.367,0.2,0.5,80,700,0.2,0.5,0.35,0.6375,446.25,0.039,0.03,0.07,95,2800,0.03,0.07,0.05,0.3474,972.72
H291,F01,ASTMA536,3.355,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.5,225.0,2.573,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.9529,114.35,0.318,0.15,0.4,75,400,0.15,0.4,0.275,1.72,688.0,0.031,0.0,0.08,60,300,0.0,0.08,0.04,0.45,135.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.427,0.2,0.5,80,700,0.2,0.5,0.35,2.8875,2021.25,0.058,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H292,F02,ASTMA536,3.571,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.7,855.0,2.715,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.0588,487.06,0.172,0.15,0.4,75,400,0.15,0.4,0.275,4.12,1648.0,0.035,0.0,0.08,60,300,0.0,0.08,0.04,0.25,75.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.398,0.2,0.5,80,700,0.2,0.5,0.35,1.8,1260.0,0.051,0.03,0.07,95,2800,0.03,0.07,0.05,0.0316,88.48
H293,F03,ASTMA536,3.356,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.4667,220.0,2.618,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.6353,76.24,0.133,0.15,0.4,75,400,0.15,0.4,0.275,5.68,2272.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.312,0.2,0.5,80,700,0.2,0.5,0.35,1.425,997.5,0.072,0.03,0.07,95,2800,0.03,0.07,0.05,0.6947,1945.16
H294,F04,ASTMA536,3.202,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.6,990.0,2.615,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.5294,63.53,0.131,0.15,0.4,75,400,0.15,0.4,0.275,5.76,2304.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.394,0.2,0.5,80,700,0.2,0.5,0.35,1.65,1155.0,0.036,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H295,F05,ASTMA536,3.534,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.4667,670.0,2.473,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.4824,537.89,0.363,0.15,0.4,75,400,0.15,0.4,0.275,3.52,1408.0,0.037,0.0,0.08,60,300,0.0,0.08,0.04,0.15,45.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.184,0.2,0.5,80,700,0.2,0.5,0.35,6.225,4357.5,0.033,0.03,0.07,95,2800,0.03,0.07,0.05,0.5368,1503.04
H296,F01,ASTMA536,3.49,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.0,450.0,2.532,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.4,288.0,0.314,0.15,0.4,75,400,0.15,0.4,0.275,1.56,624.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.186,0.2,0.5,80,700,0.2,0.5,0.35,6.15,4305.0,0.042,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H297,F02,ASTMA536,3.426,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.8667,130.0,2.527,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.5765,309.18,0.151,0.15,0.4,75,400,0.15,0.4,0.275,4.96,1984.0,0.025,0.0,0.08,60,300,0.0,0.08,0.04,0.75,225.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.331,0.2,0.5,80,700,0.2,0.5,0.35,0.7125,498.75,0.027,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
